listing_id,source,locality,locality_norm,bhk,area_sqft,rent_monthly,deposit,property_type,furnishing,floor_num,total_floors,first_seen_at,source_url,predicted_rent,value_score,is_deal,lat,lon,dist_nearest_metro_km,nearest_metro_station,dist_orr_km,dist_whitefield_km,dist_ecity_km,dist_manyata_km,rent_per_sqft,save_pct,deposit_to_rent,bhk_int,floor_ratio,source_bucket
440,nobroker,Yelahanka,yelahanka,3.0,1880.0,53000.0,500000.0,apartment,semi,1.0,8.0,2026-08-21T10:10:22Z,https://www.nobroker.in/property/3-bhk-apartment-for-rent-in-yelahanka-bangalore-for-rs-53000/8a9fbb838b1ea3b1018b1f117b124994/detail,52977.8046875,-0.00041895493086063903,0.0,13.1006,77.5963,10.022,Yeshwanthpur,7.206,19.886,29.231,6.754,28.19148936170213,-0.0,9.43,3,0.12,nobroker
441,nobroker,Yelahanka,yelahanka,2.0,1315.0,38000.0,172000.0,apartment,semi,1.0,32.0,2026-08-21T10:10:22Z,https://www.nobroker.in/property/2-bhk-apartment-for-rent-in-yelahanka-new-town-bangalore-for-rs-38000/8aa9b1a19e580b2d019e58884bdc339b/detail,37999.8203125,-4.728640780990535e-06,0.0,13.1006,77.5963,10.022,Yeshwanthpur,7.206,19.886,29.231,6.754,28.897338403041825,-0.0,4.53,2,0.03,nobroker
442,nobroker,Yelahanka,yelahanka,2.0,1200.0,15000.0,60000.0,apartment,semi,1.0,6.0,2026-08-21T10:10:22Z,https://www.nobroker.in/property/2-bhk-apartment-for-rent-in-yelahanka-bangalore-for-rs-15000/8a9f8c03912dcbff01912e2fc64812d2/detail,23984.2734375,0.37459018556104634,1.0,13.1006,77.5963,10.022,Yeshwanthpur,7.206,19.886,29.231,6.754,12.5,37.5,4.0,2,0.17,nobroker
443,nobroker,Yelahanka,yelahanka,2.0,1470.0,50000.0,250000.0,apartment,semi,1.0,14.0,2026-08-21T10:10:22Z,https://www.nobroker.in/property/2-bhk-apartment-for-rent-in-yelahanka-bangalore-for-rs-50000/8aa9b87d9fcd3193019fcd80af0f273c/detail,50755.96484375,0.014894108427988799,0.0,13.1006,77.5963,10.022,Yeshwanthpur,7.206,19.886,29.231,6.754,34.01360544217687,1.5,5.0,2,0.07,nobroker
444,nobroker,Yelahanka,yelahanka,3.0,1900.0,70000.0,420000.0,apartment,semi,1.0,11.0,2026-08-21T10:10:22Z,https://www.nobroker.in/property/3-bhk-apartment-for-rent-in-yelahanka-%26-40%3b-fixed-rent-%26-41%3b-bangalore-for-rs-70000/ff80818168678308016869dfea263fde/detail,70009.7109375,0.00013870843587212176,0.0,13.1006,77.5963,10.022,Yeshwanthpur,7.206,19.886,29.231,6.754,36.8421052631579,0.0,6.0,3,0.09,nobroker
445,nobroker,HSR Layout,hsr_layout,3.0,2000.0,30000.0,300000.0,independent_house,semi,,,2026-08-21T15:24:14Z,https://www.nobroker.in/property/3-bhk-apartment-for-rent-in-hsr-layout-bangalore-for-rs-30000/8a9f8eb46f6f27fb016f6f3608d50363/detail,31991.763671875,0.06225863920175255,0.0,12.9081,77.6476,5.672,Jayadeva,2.941,12.943,7.126,15.466,15.0,6.2,10.0,3,,nobroker
446,nobroker,HSR Layout,hsr_layout,2.0,2000.0,135000.0,270000.0,apartment,semi,1.0,3.0,2026-08-21T15:24:14Z,https://www.nobroker.in/property/2-bhk-apartment-for-rent-in-hsr-layout-bangalore-for-rs-20000/ff8081814fe04aa9014fe41d9aec123f/detail?nbFr=carousel_twentyFourHours_rent,116148.8828125,-0.16230132164018743,0.0,12.9081,77.6476,5.672,Jayadeva,2.941,12.943,7.126,15.466,67.5,-16.2,2.0,2,0.33,nobroker
447,nobroker,HSR Layout,hsr_layout,2.0,1350.0,60000.0,300000.0,apartment,semi,1.0,4.0,2026-08-21T15:24:14Z,https://www.nobroker.in/property/2-bhk-apartment-for-rent-in-hsr-layout-bangalore-for-rs-60000/8a9f912673c3c8b80173c482bf6c4e30/detail,60264.1484375,0.004383177135141112,0.0,12.9081,77.6476,5.672,Jayadeva,2.941,12.943,7.126,15.466,44.44444444444444,0.4,5.0,2,0.25,nobroker
449,nobroker,Koramangala,koramangala,1.0,500.0,6000.0,50000.0,independent_house,unfurnished,,,2026-08-21T15:24:14Z,https://www.nobroker.in/property/1-bhk-apartment-for-rent-in-koramangala-bangalore-for-rs-6000/8a9f85438ce8a538018ce8c4f1901749/detail,7478.72021484375,0.19772369768677653,1.0,12.9352,77.6245,3.515,Jayanagar,1.937,13.393,10.73,12.183,12.0,19.8,8.33,1,,nobroker
450,nobroker,Koramangala,koramangala,3.0,1000.0,1.0,60000.0,independent_house,semi,1.0,9.0,2026-08-21T15:24:14Z,https://www.nobroker.in/property/1-rk-apartment-for-rent-in-hsr-layout-5th-sector-bangalore-for-rs-8000/8a9f8c838e8371c8018e83b6cff72d74/detail?nbFr=carousel_twentyFourHours_rent,,,,12.9352,77.6245,3.515,Jayanagar,1.937,13.393,10.73,12.183,0.001,,60000.0,3,0.11,nobroker
451,nobroker,Koramangala,koramangala,3.0,1500.0,55000.0,300000.0,apartment,semi,1.0,10.0,2026-08-21T15:24:14Z,https://www.nobroker.in/property/3-bhk-apartment-for-rent-in-koramangala-bangalore-for-rs-55000/ff80818154809f16015480bcdbdf0339/detail,54982.234375,-0.00032311573369011524,0.0,12.9352,77.6245,3.515,Jayanagar,1.937,13.393,10.73,12.183,36.666666666666664,-0.0,5.45,3,0.1,nobroker
452,nobroker,Indiranagar,indiranagar,3.0,400.0,114999.0,50000.0,independent_house,semi,1.0,2.0,2026-08-21T15:24:14Z,https://www.nobroker.in/property/3-bhk-apartment-for-rent-in-indiranagar-bangalore-for-rs-115000/8aa9b46a9f7e8fc1019f7f3063b062ef/detail?nbFr=carousel_premium,,,,12.9784,77.6408,0.0,Indiranagar,6.498,10.432,14.96,7.687,287.4975,,0.43,3,0.5,nobroker
453,nobroker,Domlur,domlur,2.0,1300.0,1.0,300000.0,apartment,semi,1.0,7.0,2026-08-21T15:24:14Z,https://www.nobroker.in/property/1-rk-apartment-for-rent-in-jogupalaya--bangalore-for-rs-9000/ff8081816377981301637ec04ad91bf3/detail?nbFr=carousel_twentyFourHours_rent,,,,12.9611,77.6386,1.938,Indiranagar,5.114,10.981,13.098,9.496,0.0007692307692307692,,300000.0,2,0.14,nobroker
454,nobroker,Whitefield,whitefield,2.0,1175.0,17500.0,200000.0,apartment,full,1.0,38.0,2026-08-21T15:24:14Z,https://www.nobroker.in/property/2-bhk-apartment-for-rent-in-whitefield-bangalore-for-rs-18000/8a9fae827d2d5a0d017d2dd697e8417c/detail,20723.5078125,0.15554836766368507,1.0,12.9698,77.75,2.125,Kadugodi,5.823,2.257,16.932,16.297,14.893617021276595,15.6,11.43,2,0.03,nobroker
455,nobroker,Whitefield,whitefield,3.0,1565.0,65000.0,200000.0,apartment,full,1.0,14.0,2026-08-21T15:24:14Z,https://www.nobroker.in/property/3-bhk-apartment-for-rent-in-whitefield-bangalore-for-rs-65000/8a9f9083966ae6cf01966b29f7930dc2/detail,65366.84375,0.005612076841326762,0.0,12.9698,77.75,2.125,Kadugodi,5.823,2.257,16.932,16.297,41.533546325878596,0.6,3.08,3,0.07,nobroker
456,nobroker,Whitefield,whitefield,2.0,1600.0,2.0,200000.0,apartment,semi,1.0,6.0,2026-08-21T15:24:14Z,https://www.nobroker.in/property/2-bhk-apartment-for-rent-in-whitefield-bangalore-for-rs-35000/8aa9b62b9cdd6c16019cddb15f83120c/detail?nbFr=carousel_twentyFourHours_rent,,,,12.9698,77.75,2.125,Kadugodi,5.823,2.257,16.932,16.297,0.00125,,100000.0,2,0.17,nobroker
457,nobroker,Whitefield,whitefield,1.0,900.0,10000.0,30000.0,apartment,unfurnished,1.0,4.0,2026-08-21T15:24:14Z,https://www.nobroker.in/property/1-bhk-apartment-for-rent-in-whitefield-bangalore-for-rs-10000/ff8081815b2daf48015b2e96f081731b/detail,,,,12.9698,77.75,2.125,Kadugodi,5.823,2.257,16.932,16.297,11.11111111111111,,3.0,1,0.25,nobroker
458,nobroker,Bellandur,bellandur,4.0,1845.0,245000.0,500000.0,apartment,semi,1.0,8.0,2026-08-21T15:24:14Z,https://www.nobroker.in/property/4-bhk-apartment-for-rent-in-bellandur-bangalore-for-rs-245000/ff8081815558346601555937a3b235bc/detail?nbFr=carousel_premium,238756.546875,-0.026149871937412188,0.0,12.925,77.682,7.429,Indiranagar,4.143,8.973,9.183,14.875,132.79132791327913,-2.6,2.04,4,0.12,nobroker
459,nobroker,Bellandur,bellandur,3.0,1480.0,65000.0,200000.0,apartment,full,,,2026-08-21T15:24:14Z,https://www.nobroker.in/property/3-bhk-apartment-for-rent-in-bellandur-bangalore-for-rs-65000/8aa9b8c99fefdd96019ff112f0956043/detail,64746.1796875,-0.003920236123970152,0.0,12.925,77.682,7.429,Indiranagar,4.143,8.973,9.183,14.875,43.91891891891892,-0.4,3.08,3,,nobroker
460,nobroker,Bellandur,bellandur,3.0,700.0,150000.0,100000.0,apartment,semi,1.0,28.0,2026-08-21T15:24:14Z,https://www.nobroker.in/property/single-room-for-male-in-3-bhk-apartment-for-rent-in-bhoganahalli-road-bangalore-for-rs-22737/8aa9b406a01e16b301a01f910984150d/detail?nbFr=carousel_twentyFourHours_rent,,,,12.925,77.682,7.429,Indiranagar,4.143,8.973,9.183,14.875,214.28571428571428,,0.67,3,0.04,nobroker
461,nobroker,Bellandur,bellandur,1.0,300.0,30000.0,90000.0,apartment,semi,,,2026-08-21T15:24:14Z,https://www.nobroker.in/property/1-bhk-apartment-for-rent-in-bellandur-bangalore-for-rs-33000/8aa9956aa012edf901a01373b5c151b8/detail,29823.328125,-0.00592394900594281,0.0,12.925,77.682,7.429,Indiranagar,4.143,8.973,9.183,14.875,100.0,-0.6,3.0,1,,nobroker
462,nobroker,Marathahalli,marathahalli,1.0,400.0,600000.0,600000.0,independent_house,unfurnished,,,2026-08-21T15:24:14Z,https://www.nobroker.in/property/1-bhk-apartment-for-lease-in-marathahalli-bangalore-for-rs-600000/8a9f86c39283d51a0192842d147311ae/detail,,,,12.9591,77.6974,3.948,Hoodi,0.0,5.181,13.291,12.635,1500.0,,1.0,1,,nobroker
463,nobroker,Marathahalli,marathahalli,3.0,1200.0,22000.0,100000.0,independent_house,semi,,,2026-08-21T15:24:14Z,https://www.nobroker.in/property/single-room-for-male-in-3-bhk-apartment-for-rent-in-marathahalli-bangalore-for-rs-22000/8aa9b7cea01f980301a01fbcc4e610cf/detail?nbFr=carousel_twentyFourHours_rent,23578.40625,0.06694287278216694,0.0,12.9591,77.6974,3.948,Hoodi,0.0,5.181,13.291,12.635,18.333333333333332,6.7,4.55,3,,nobroker
465,nobroker,Electronic City,electronic_city,2.0,1060.0,50000.0,200000.0,apartment,full,1.0,8.0,2026-08-21T15:24:14Z,https://www.nobroker.in/property/2-bhk-apartment-for-rent-in-electronic-city-bangalore-for-rs-50000/8a9f87038d0098fb018d017e38437aa4/detail,44096.70703125,-0.13387151481779616,0.0,12.8452,77.6602,7.697,Silk Institute,9.063,17.672,0.0,22.593,47.16981132075472,-13.4,4.0,2,0.12,nobroker
466,nobroker,Electronic City,electronic_city,3.0,825.0,64000.0,60000.0,apartment,semi,1.0,9.0,2026-08-21T15:24:14Z,https://www.nobroker.in/property/3-bhk-apartment-for-rent-in-electronic-city-bangalore-for-rs-64000/8a9fae83966b54ea01966ba140471e7e/detail?nbFr=carousel_premium,65227.421875,0.018817574567828187,0.0,12.8452,77.6602,7.697,Silk Institute,9.063,17.672,0.0,22.593,77.57575757575758,1.9,0.94,3,0.11,nobroker
467,nobroker,Electronic City,electronic_city,3.0,1500.0,36000.0,120000.0,apartment,semi,1.0,22.0,2026-08-21T15:24:14Z,https://www.nobroker.in/property/3-bhk-apartment-for-rent-in-electronics-city-phase-1-bangalore-for-rs-35000/8a9f8b8497734250019773a632772dc2/detail,38313.859375,0.06039222915010764,0.0,12.8452,77.6602,7.697,Silk Institute,9.063,17.672,0.0,22.593,24.0,6.0,3.33,3,0.05,nobroker
468,nobroker,Electronic City,electronic_city,2.0,1250.0,100000.0,100000.0,apartment,semi,1.0,9.0,2026-08-21T15:24:14Z,https://www.nobroker.in/property/2-bhk-apartment-for-rent-in-electronic-city-bangalore-for-rs-26000/8aa9affea01f97b201a01fed7c6f254f/detail?nbFr=carousel_twentyFourHours_rent,75617.8828125,-0.3224385063511659,0.0,12.8452,77.6602,7.697,Silk Institute,9.063,17.672,0.0,22.593,80.0,-32.2,1.0,2,0.11,nobroker
469,nobroker,Jayanagar,jayanagar,2.0,150.0,2.0,50000.0,apartment,semi,,,2026-08-21T15:24:14Z,https://www.nobroker.in/property/2-bhk-apartment-for-rent-in--wilson-garden-bangalore-for-rs-21000/8a9f93867aab3cf0017aab404d7a00f4/detail?nbFr=carousel_twentyFourHours_rent,,,,12.925,77.5938,0.0,Jayanagar,2.208,16.893,11.425,13.625,0.013333333333333334,,25000.0,2,,nobroker
470,nobroker,Jayanagar,jayanagar,1.0,350.0,15800.0,60000.0,independent_house,semi,1.0,6.0,2026-08-21T15:24:14Z,https://www.nobroker.in/property/1-bhk-apartment-for-rent-in-tilak-nagar-jayanagar-bangalore-for-rs-15800/8a9f84439372fccb01937315e3bf083d/detail?nbFr=carousel_premium,15812.7734375,0.0008077923553693489,0.0,12.925,77.5938,0.0,Jayanagar,2.208,16.893,11.425,13.625,45.142857142857146,0.1,3.8,1,0.17,nobroker
471,nobroker,BTM Layout,btm_layout,1.0,452.0,22000.0,80000.0,apartment,semi,,,2026-08-21T15:24:14Z,https://www.nobroker.in/property/1-bhk-apartment-for-rent-in-btm-1st-stage-bangalore-for-rs-22000/8a9f98827c5e125d017c5e59a66136cd/detail,19356.54296875,-0.13656658813083028,0.0,12.9166,77.6101,1.528,Jayadeva,1.341,15.723,9.619,14.29,48.67256637168141,-13.7,3.64,1,,nobroker
472,nobroker,outside_coverage,outside_coverage,2.0,1220.0,2.0,160000.0,apartment,semi,1.0,36.0,2026-08-21T15:24:14Z,https://www.nobroker.in/property/2-bhk-apartment-for-rent-in-vmmf%2bqwf-sri-lakshmi-venkateswara-nilaya-k-r-nagar-meenakshi-layout-choodasandra-k-g-cudasandra-karnataka-560099-india-bangalore-for-rs-20000/8aa98b09a026e24701a02761d5920fe1/detail?nbFr=carousel_twentyFourHours_rent,,,,,,,,,,,,0.001639344262295082,,80000.0,2,0.03,nobroker
473,nobroker,JP Nagar,jp_nagar,3.0,1525.0,50000.0,300000.0,apartment,semi,1.0,4.0,2026-08-21T15:24:14Z,https://www.nobroker.in/property/3-bhk-apartment-for-rent-in-j--p--nagar-bangalore-for-rs-50000/8aa9a85a9f9d5788019f9dd5d8e46dcd/detail,50008.54296875,0.00017083018706100762,0.0,12.9081,77.5831,0.0,JP Nagar,0.0,18.748,10.898,15.726,32.78688524590164,0.0,6.0,3,0.25,nobroker
474,nobroker,outside_coverage,outside_coverage,1.0,2500.0,1.0,300000.0,apartment,semi,,,2026-08-21T15:24:14Z,https://www.nobroker.in/property/1-bhk-apartment-for-rent-in-hongasandra-bangalore-for-rs-9000/8a9fa682860b254001860b5d8b081ca3/detail?nbFr=carousel_twentyFourHours_rent,,,,,,,,,,,,0.0004,,300000.0,1,,nobroker
475,nobroker,Hebbal,hebbal,2.0,1420.0,7.0,200000.0,,semi,1.0,60.0,2026-08-21T15:24:14Z,https://www.nobroker.in/prestige-misty-waters-hebbal-kempapura-bangalore_bangalore-prjt-ff8081816cd2a782016cd34cb4541ffa?nbFr=carousel_premium,,,,13.0358,77.597,6.21,Yeshwanthpur,0.0,16.146,22.273,2.751,0.004929577464788733,,28571.43,2,0.02,nobroker
476,nobroker,outside_coverage,outside_coverage,2.0,1355.0,52000.0,150000.0,apartment,semi,1.0,4.0,2026-08-21T15:24:14Z,https://www.nobroker.in/property/2-bhk-apartment-for-rent-in-thanisandra-bangalore-for-rs-52000/8a9f8b83919983da0191999cce5b0732/detail,52411.25390625,0.007846671766060501,0.0,,,,,,,,,38.37638376383764,0.8,2.88,2,0.25,nobroker
477,nobroker,Yelahanka,yelahanka,3.0,1910.0,75000.0,450000.0,apartment,full,1.0,5.0,2026-08-21T15:24:14Z,https://www.nobroker.in/property/3-bhk-apartment-for-rent-in-yelahanka-bangalore-for-rs-75000/8aa9a7579f124c36019f128d47831d1c/detail,74978.5546875,-0.0002860192836389155,0.0,13.1006,77.5963,10.022,Yeshwanthpur,7.206,19.886,29.231,6.754,39.26701570680628,-0.0,6.0,3,0.2,nobroker
478,nobroker,HSR Layout,hsr_layout,3.0,1200.0,41000.0,200000.0,apartment,semi,1.0,16.0,2026-08-23T02:56:36Z,https://www.nobroker.in/sai-poorna-luxuria-haralur-main-road-haralur-main-road_bangalore-prjt-5e972aeaa5a1662dac0a68b7?nbFr=carousel_premium,41473.328125,0.011412831966930553,0.0,12.9081,77.6476,5.672,Jayadeva,2.941,12.943,7.126,15.466,34.166666666666664,1.1,4.88,3,0.06,nobroker
479,nobroker,HSR Layout,hsr_layout,2.0,500.0,40000.0,90000.0,apartment,semi,1.0,4.0,2026-08-23T02:56:36Z,https://www.nobroker.in/property/2-bhk-apartment-for-rent-in--hsr-layout-bangalore-for-rs-40000/8a9f94827a342783017a3442589d0b6c/detail?nbFr=carousel_premium,38641.9140625,-0.03514541063632127,0.0,12.9081,77.6476,5.672,Jayadeva,2.941,12.943,7.126,15.466,80.0,-3.5,2.25,2,0.25,nobroker
480,nobroker,outside_coverage,outside_coverage,2.0,1200.0,58000.0,300000.0,independent_house,semi,,,2026-08-23T02:56:36Z,https://www.nobroker.in/property/2-bhk-apartment-for-rent-in-23rd-main-road-bangalore-for-rs-58000/8aa9b6089f501899019f503abf7f1815/detail,43510.04296875,-0.3330255739268529,0.0,,,,,,,,,48.333333333333336,-33.3,5.17,2,,nobroker
481,nobroker,HSR Layout,hsr_layout,1.0,600.0,1.0,,apartment,semi,,,2026-08-23T02:56:36Z,https://www.nobroker.in/property/1-bhk-apartment-for-rent-in--hsr-layout-bangalore-for-rs-23000/ff8081816aef7cd8016af31e6bd45a2b/detail?nbFr=carousel_twentyFourHours_rent,,,,12.9081,77.6476,5.672,Jayadeva,2.941,12.943,7.126,15.466,0.0016666666666666668,,,1,,nobroker
482,nobroker,outside_coverage,outside_coverage,1.0,1000.0,1.0,60000.0,apartment,semi,1.0,9.0,2026-08-23T02:56:36Z,https://www.nobroker.in/property/1-bhk-apartment-for-rent-in-nanjappa-layout-adugodi-bangalore-for-rs-15000/8a9f8fc391ea324c0191ea823cc6188d/detail?nbFr=carousel_twentyFourHours_rent,,,,,,,,,,,,0.001,,60000.0,1,0.11,nobroker
483,nobroker,HSR Layout,hsr_layout,3.0,1700.0,50000.0,150000.0,apartment,semi,,,2026-08-23T02:56:36Z,https://www.nobroker.in/property/3-bhk-apartment-for-rent-in-hsr-layout-bangalore-for-rs-50000/8aa98785a028638b01a0293196c829ed/detail,49989.0859375,-0.0002183289071067544,0.0,12.9081,77.6476,5.672,Jayadeva,2.941,12.943,7.126,15.466,29.41176470588235,-0.0,3.0,3,,nobroker
484,nobroker,Indiranagar,indiranagar,3.0,1650.0,114999.0,600000.0,independent_house,semi,1.0,2.0,2026-08-23T02:56:36Z,https://www.nobroker.in/property/3-bhk-apartment-for-rent-in-indiranagar-bangalore-for-rs-115000/8aa9b46a9f7e8fc1019f7f3063b062ef/detail?nbFr=carousel_premium,114323.1953125,-0.005911352334517089,0.0,12.9784,77.6408,0.0,Indiranagar,6.498,10.432,14.96,7.687,69.69636363636364,-0.6,5.22,3,0.5,nobroker
485,nobroker,Whitefield,whitefield,2.0,600.0,42000.0,120000.0,apartment,semi,1.0,8.0,2026-08-23T02:56:36Z,https://www.nobroker.in/property/2-bhk-apartment-for-rent-in-whitefield-bangalore-for-rs-42000/8a9fa98595c6fdb10195c76617da2cbe/detail?nbFr=carousel_premium,35726.0703125,-0.1756120847499102,0.0,12.9698,77.75,2.125,Kadugodi,5.823,2.257,16.932,16.297,70.0,-17.6,2.86,2,0.12,nobroker
486,nobroker,Whitefield,whitefield,3.0,1100.0,3.0,10000.0,apartment,semi,,,2026-08-23T02:56:36Z,https://www.nobroker.in/property/3-bhk-apartment-for-rent-in-kadugodi-bangalore-for-rs-70000/8a9fa68399e5d34f0199e5df94a60182/detail?nbFr=carousel_twentyFourHours_rent,,,,12.9698,77.75,2.125,Kadugodi,5.823,2.257,16.932,16.297,0.0027272727272727275,,3333.33,3,,nobroker
487,nobroker,Whitefield,whitefield,1.0,675.0,30000.0,90000.0,apartment,semi,1.0,14.0,2026-08-23T02:56:36Z,https://www.nobroker.in/property/1-bhk-apartment-for-rent-in-whitefield-bangalore-for-rs-30000/8a9fd28288b5122e0188b56b0f662d2e/detail,29900.306640625,-0.003334191872117741,0.0,12.9698,77.75,2.125,Kadugodi,5.823,2.257,16.932,16.297,44.44444444444444,-0.3,3.0,1,0.07,nobroker
488,nobroker,Bellandur,bellandur,4.0,3375.0,200000.0,1200000.0,apartment,semi,1.0,16.0,2026-08-23T02:56:36Z,https://www.nobroker.in/property/4-bhk-apartment-for-rent-in-bellandur-bangalore-for-rs-200000/ff8081815af9faba015afa1deab4108d/detail,200042.765625,0.00021378241230761828,0.0,12.925,77.682,7.429,Indiranagar,4.143,8.973,9.183,14.875,59.25925925925926,0.0,6.0,4,0.06,nobroker
489,nobroker,Bellandur,bellandur,4.0,980.0,245000.0,150000.0,apartment,semi,1.0,13.0,2026-08-23T02:56:36Z,https://www.nobroker.in/property/4-bhk-apartment-for-rent-in-bellandur-bangalore-for-rs-245000/ff8081815558346601555937a3b235bc/detail?nbFr=carousel_premium,,,,12.925,77.682,7.429,Indiranagar,4.143,8.973,9.183,14.875,250.0,,0.61,4,0.08,nobroker
490,nobroker,Bellandur,bellandur,2.0,600.0,200000.0,600000.0,apartment,unfurnished,,,2026-08-23T02:56:36Z,https://www.nobroker.in/property/2-bhk-apartment-for-rent-in-bellandur-bangalore-for-rs-45000/8a9fec83852366af018523b13a822d3e/detail?nbFr=carousel_twentyFourHours_rent,,,,12.925,77.682,7.429,Indiranagar,4.143,8.973,9.183,14.875,333.3333333333333,,3.0,2,,nobroker
491,nobroker,Bellandur,bellandur,1.0,450.0,15000.0,35000.0,independent_house,semi,1.0,2.0,2026-08-23T02:56:36Z,https://www.nobroker.in/property/1-bhk-apartment-for-rent-in-bellandur-bangalore-for-rs-17000/8a9fc48282052d44018205c64777719c/detail,15253.2421875,0.016602515346378716,0.0,12.925,77.682,7.429,Indiranagar,4.143,8.973,9.183,14.875,33.333333333333336,1.7,2.33,1,0.5,nobroker
492,nobroker,Marathahalli,marathahalli,2.0,350.0,20000.0,50000.0,apartment,semi,1.0,5.0,2026-08-23T02:56:36Z,https://www.nobroker.in/property/2-bhk-apartment-for-rent-in-marathahalli-bangalore-for-rs-20000/8a9fb38279ee4e3f0179eeccb5b3120e/detail?nbFr=carousel_premium,19938.271484375,-0.00309598129774563,0.0,12.9591,77.6974,3.948,Hoodi,0.0,5.181,13.291,12.635,57.142857142857146,-0.3,2.5,2,0.2,nobroker
493,nobroker,Marathahalli,marathahalli,2.0,600.0,2.0,40000.0,apartment,semi,,,2026-08-23T02:56:36Z,https://www.nobroker.in/property/2-bhk-apartment-for-rent-in-marathahalli-bangalore-for-rs-16000/ff8081815def3886015def88f1522b65/detail?nbFr=carousel_twentyFourHours_rent,,,,12.9591,77.6974,3.948,Hoodi,0.0,5.181,13.291,12.635,0.0033333333333333335,,20000.0,2,,nobroker
494,nobroker,Marathahalli,marathahalli,2.0,1230.0,32000.0,150000.0,independent_house,semi,1.0,27.0,2026-08-23T02:56:36Z,https://www.nobroker.in/property/2-bhk-apartment-for-rent-in-marathahalli-bangalore-for-rs-32000/8a9fc483897df36501897e36adc1239b/detail,31885.21875,-0.003599826330186303,0.0,12.9591,77.6974,3.948,Hoodi,0.0,5.181,13.291,12.635,26.016260162601625,-0.4,4.69,2,0.04,nobroker
495,nobroker,Electronic City,electronic_city,2.0,2350.0,25000.0,250000.0,apartment,semi,1.0,32.0,2026-08-23T02:56:36Z,https://www.nobroker.in/property/2-bhk-apartment-for-rent-in-electronic-city-bangalore-for-rs-25000/ff8081816e4f6264016e4f7118170dfd/detail?nbFr=carousel_premium,,,,12.8452,77.6602,7.697,Silk Institute,9.063,17.672,0.0,22.593,10.638297872340425,,10.0,2,0.03,nobroker
496,nobroker,Electronic City,electronic_city,1.0,1250.0,1.0,100000.0,apartment,semi,1.0,24.0,2026-08-23T02:56:36Z,https://www.nobroker.in/property/1-bhk-apartment-for-rent-in-electronic-city-bangalore-for-rs-5000/ff808181565ed10b0156642b368830da/detail?nbFr=carousel_twentyFourHours_rent,,,,12.8452,77.6602,7.697,Silk Institute,9.063,17.672,0.0,22.593,0.0008,,100000.0,1,0.04,nobroker
497,nobroker,Electronic City,electronic_city,2.0,1150.0,39000.0,200000.0,apartment,full,1.0,7.0,2026-08-23T02:56:36Z,https://www.nobroker.in/property/2-bhk-apartment-for-rent-in-electronic-city-bangalore-for-rs-39000/8a9f8e8497e344c50197e37252df11e0/detail,41802.6328125,0.06704440902253278,0.0,12.8452,77.6602,7.697,Silk Institute,9.063,17.672,0.0,22.593,33.91304347826087,6.7,5.13,2,0.14,nobroker
498,nobroker,Electronic City,electronic_city,3.0,1500.0,48000.0,250000.0,apartment,semi,1.0,34.0,2026-08-23T02:56:36Z,https://www.nobroker.in/property/3-bhk-apartment-for-rent-in-electronic-city-bangalore-for-rs-45000/8a9f85c493cfff790193d042b76d10e7/detail,47863.78515625,-0.002845885324475079,0.0,12.8452,77.6602,7.697,Silk Institute,9.063,17.672,0.0,22.593,32.0,-0.3,5.21,3,0.03,nobroker
499,nobroker,Jayanagar,jayanagar,1.0,1000.0,14000.0,140000.0,apartment,semi,1.0,7.0,2026-08-23T02:56:36Z,https://www.nobroker.in/property/1-bhk-apartment-for-rent-in-jayanagar-4th-%26-39%3bt%26-39%3b-block-residents-welfare-association-bangalore-for-rs-14000/8a9f888278ea3ab60178eab075182c98/detail,14937.12109375,0.06273773157948828,0.0,12.925,77.5938,0.0,Jayanagar,2.208,16.893,11.425,13.625,14.0,6.3,10.0,1,0.14,nobroker
500,nobroker,Jayanagar,jayanagar,2.0,800.0,40000.0,200000.0,apartment,semi,,,2026-08-23T02:56:36Z,https://www.nobroker.in/property/2-bhk-apartment-for-rent-in-jayanagar-bangalore-for-rs-40000/8a9f91e872c674360172cc2591d5705b/detail,34585.17578125,-0.15656488933289134,0.0,12.925,77.5938,0.0,Jayanagar,2.208,16.893,11.425,13.625,50.0,-15.7,5.0,2,,nobroker
501,nobroker,JP Nagar,jp_nagar,2.0,400.0,2.0,800000.0,independent_house,unfurnished,,,2026-08-23T02:56:36Z,https://www.nobroker.in/property/2-bhk-apartment-for-rent-in-jayanagar-bangalore-for-rs-30000/ff8081814fda5dc9014fdab455fa03d7/detail?nbFr=carousel_twentyFourHours_rent,,,,12.9081,77.5831,0.0,JP Nagar,0.0,18.748,10.898,15.726,0.005,,400000.0,2,,nobroker
502,nobroker,outside_coverage,outside_coverage,2.0,1180.0,38000.0,350000.0,apartment,full,1.0,13.0,2026-08-23T02:56:36Z,https://www.nobroker.in/property/2-bhk-apartment-for-rent-in-block-29-jeevan-mitra-14th-cross-rd-jeewan-sathi-colony-1st-phase-j--p--nagar-bengaluru-karnataka-560078-india-bangalore-for-rs-38000/8a9f85c38dabe641018dac0c5d0b1ca8/detail,38496.76953125,0.012904187475958057,0.0,,,,,,,,,32.20338983050848,1.3,9.21,2,0.08,nobroker
